STATION,STATION_NAME,DATE,CLDD,HTDD,DT90,DX32,DT00,DT32,DP01,DP05,DP10,EMXP,MXSD,TPCP,TSNW,EMXT,EMNT,MMXT,MMNT,MNTM
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19901201,0,8272,0,19,10,31,4,0,0,74,178,259,300,106,-311,-34,-134,-84
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19910101,0,9040,0,26,15,31,2,0,0,33,203,126,167,39,-256,-61,-156,-109
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19910201,0,6306,0,12,4,27,4,0,0,107,203,262,361,100,-233,14,-99,-42
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19910301,0,5279,0,4,0,22,7,1,0,213,102,582,113,233,-156,63,-37,13
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19910401,42,2690,0,0,0,9,8,2,1,330,0,911,38,300,-56,154,35,95
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19910501,581,1103,1,0,0,0,13,3,1,467,0,1612,8,322,17,212,121,166
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19910601,1333,21,4,0,0,0,4,1,1,376,0,653,0,350,111,283,171,227
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19910701,1300,41,2,0,0,0,10,2,0,163,0,748,0,344,117,273,175,224
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19910801,1107,46,5,0,0,0,6,3,0,216,0,798,0,333,100,271,163,217
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19910901,278,1281,0,0,0,3,8,5,1,401,0,1379,0,294,-17,202,98,150
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19911001,0,3070,0,2,0,9,5,2,0,216,0,639,208,261,-56,141,27,84
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19911101,0,6736,0,17,4,27,9,4,2,470,584,1345,1190,94,-211,-4,-79,-42
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19911201,0,7542,0,15,8,31,3,0,0,124,533,267,172,67,-239,-14,-106,-60
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19920101,0,7420,0,13,6,30,3,0,0,58,254,167,127,44,-256,-15,-98,-56
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19920201,0,5955,0,11,0,27,2,0,0,84,203,146,151,72,-167,11,-55,-22
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19920301,0,5488,0,5,0,23,5,0,0,99,127,397,274,150,-122,50,-38,6
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19920401,15,3566,0,0,0,11,7,1,0,135,25,507,15,278,-83,112,17,65
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19920501,292,1057,0,0,0,0,4,0,0,102,0,293,0,306,11,224,93,158
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19920601,515,410,2,0,0,0,5,2,2,378,0,934,0,333,39,246,127,186
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19920701,343,200,0,0,0,0,4,2,2,554,0,1325,0,311,100,237,138,188
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19920801,472,300,1,0,0,0,6,4,2,391,0,1152,0,328,72,243,134,189
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19920901,148,1041,0,0,0,0,5,3,2,658,0,1321,0,283,6,210,96,153
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19921001,12,3036,0,0,0,11,4,2,0,175,0,536,34,289,-56,139,32,85
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19921101,0,5601,0,8,0,25,6,2,0,160,152,496,312,89,-89,22,-29,-4
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19921201,0,7534,0,20,6,29,5,0,0,69,127,267,234,56,-244,-19,-101,-60
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19930101,0,8678,0,26,12,30,3,1,0,160,279,318,305,72,-267,-47,-147,-97
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19930201,0,7433,0,22,9,28,1,0,0,36,229,101,136,56,-244,-42,-123,-82
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19930301,0,6111,0,7,4,30,4,0,0,124,203,318,175,167,-194,37,-65,-14
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19930401,0,3452,0,0,0,9,5,1,0,163,25,509,13,222,-78,125,11,68
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19930501,63,1389,0,0,0,0,12,3,0,185,0,1021,0,267,28,191,90,140
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19930601,329,403,0,0,0,0,9,5,3,378,0,1593,0,306,39,231,130,181
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19930701,944,19,0,0,0,0,10,3,2,366,0,1420,0,294,117,256,170,213
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19930801,1053,109,0,0,0,0,10,6,1,351,0,1652,0,317,94,265,162,213
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19930901,43,1706,0,0,0,0,5,2,0,163,0,520,0,289,22,179,76,128
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19931001,0,3181,0,0,0,11,3,0,0,66,0,201,0,272,-33,137,24,80
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19931101,0,5726,0,7,0,25,5,0,0,114,102,399,195,111,-161,31,-47,-8
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19931201,0,7372,0,15,7,30,2,0,0,36,102,140,116,67,-261,-18,-92,-55
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19940101,0,10443,0,30,17,31,4,0,0,69,305,299,618,28,-328,-106,-202,-154
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19940201,0,8048,0,21,12,28,3,0,0,91,330,198,304,94,-267,-52,-157,-104
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19940301,0,5215,0,3,0,27,2,0,0,33,102,81,44,183,-117,66,-37,15
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19940401,15,3193,0,0,0,13,7,3,0,216,51,957,139,289,-78,136,18,77
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19940501,285,1013,1,0,0,1,7,0,0,97,0,562,0,328,-11,228,91,160
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19940601,971,156,1,0,0,0,6,2,0,234,0,787,0,350,72,270,151,210
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19940701,901,16,0,0,0,0,7,2,1,411,0,1046,0,311,117,267,156,212
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19940801,678,265,2,0,0,0,5,2,0,234,0,738,0,339,83,252,141,196
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19940901,459,571,0,0,0,0,8,3,2,406,0,1205,0,300,61,230,129,179
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19941001,0,2197,0,0,0,4,7,4,1,315,0,1182,0,228,-22,155,69,112
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19941101,0,4492,0,3,0,20,4,1,0,137,152,354,158,161,-128,78,-12,33
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19941201,0,6968,0,14,1,31,3,0,0,46,152,136,165,72,-194,-1,-83,-42
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19950101,0,8010,0,23,5,30,2,0,0,30,51,92,108,78,-239,-37,-114,-75
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19950201,0,7101,0,16,9,28,1,0,0,30,25,65,54,72,-239,-21,-121,-71
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19950301,0,5162,0,7,4,18,8,1,0,130,178,536,265,189,-200,65,-32,17
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19950401,0,3787,0,1,0,9,2,2,0,188,0,485,6,183,-150,109,5,57
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19950501,17,1406,0,0,0,0,4,3,0,251,0,618,0,278,22,197,79,138
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19950601,1313,270,8,0,0,0,8,2,0,226,0,861,0,350,56,275,161,218
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19950701,1437,36,7,0,0,0,6,3,0,163,0,693,0,383,78,287,170,228
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19950801,1679,0,3,0,0,0,9,2,1,424,0,1167,0,333,128,287,187,237
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19950901,341,1138,0,0,0,1,8,2,0,206,0,564,0,306,0,216,96,156
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19951001,48,2862,0,0,0,3,10,2,1,257,0,937,19,294,-44,137,48,92
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19951101,0,6264,0,11,0,29,2,0,0,122,102,226,169,78,-167,13,-64,-26
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19951201,0,7895,0,22,5,31,2,0,0,112,203,293,408,61,-233,-32,-111,-72
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19960101,0,9436,0,25,18,31,5,1,0,229,381,474,369,67,-306,-69,-174,-121
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19960201,0,7574,0,17,8,28,0,0,0,15,330,63,32,100,-356,-33,-123,-78
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19960301,0,6831,0,11,8,28,2,1,0,241,229,354,359,144,-233,14,-89,-37
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19960401,0,3927,0,0,0,20,3,0,0,56,51,194,59,217,-61,114,-10,52
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19960501,110,1716,0,0,0,2,7,1,0,183,0,602,0,306,0,181,82,131
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19960601,770,357,4,0,0,0,8,4,2,338,0,1209,0,356,39,256,138,197
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19960701,901,26,2,0,0,0,5,2,0,152,0,532,0,322,94,271,152,211
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19960801,960,11,2,0,0,0,3,1,0,132,0,364,0,344,106,277,151,214
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19960901,476,940,0,0,0,0,5,0,0,81,0,329,0,311,6,222,113,168
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19961001,23,2808,0,1,0,9,6,2,0,206,0,764,0,267,-89,152,34,93
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19961101,0,6600,0,17,4,27,8,3,2,401,254,1290,388,139,-239,5,-79,-37
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19961201,0,8826,0,29,9,31,6,1,0,135,457,444,602,17,-328,-59,-144,-102
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19970101,0,9421,0,25,16,31,5,1,0,145,406,437,362,44,-278,-74,-168,-121
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19970201,0,7007,0,20,3,28,0,0,0,20,305,77,103,56,-211,-24,-111,-67
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19970301,0,6138,0,8,1,28,6,0,0,76,229,300,363,189,-200,33,-63,-15
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19970401,0,3661,0,2,0,16,3,1,0,137,-9999,257,15,222,-128,126,-4,61
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19970501,6,1999,0,0,0,4,7,0,0,84,0,431,0,283,-22,181,56,119
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19970601,873,38,1,0,0,0,7,3,1,257,0,941,0,344,78,276,146,211
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19970701,1210,161,2,0,0,0,13,4,3,942,0,3199,0,339,94,263,170,217
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19970801,810,153,1,0,0,0,5,3,2,810,0,1527,0,328,89,254,154,204
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19970901,217,643,0,0,0,0,5,1,1,500,0,811,0,300,33,223,114,169
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19971001,177,2719,1,0,0,8,2,1,1,363,0,517,0,322,-106,160,42,101
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19971101,0,6151,0,14,2,26,1,0,0,76,127,175,219,83,-200,13,-57,-22
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19971201,0,6549,0,15,1,30,0,0,0,20,25,82,85,83,-206,9,-66,-28
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19980101,0,7904,0,23,8,31,7,0,0,76,254,418,520,72,-306,-33,-111,-72
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19980201,0,5135,0,8,0,18,2,0,0,117,178,203,28,122,-144,34,-34,0
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19980301,0,5691,0,9,0,24,8,3,2,386,51,1158,294,222,-172,43,-44,-1
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19980401,1,2385,0,0,0,3,4,1,0,137,0,397,0,250,-22,164,43,104
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19980501,332,597,1,0,0,0,7,3,2,300,0,1119,0,333,44,242,106,174
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19980601,594,607,0,0,0,0,12,4,1,645,0,1656,0,300,17,236,129,183
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19980701,1309,5,2,0,0,0,6,1,1,315,0,670,0,344,117,281,169,225
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19980801,1140,3,0,0,0,0,8,5,2,478,0,1524,0,317,111,272,168,220
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19980901,708,429,4,0,0,0,4,1,0,145,0,336,0,339,33,257,127,192
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19981001,0,2382,0,0,0,5,4,2,0,234,0,556,0,222,-22,156,56,106
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19981101,0,4633,0,2,0,23,3,1,0,183,0,336,3,178,-72,73,-16,29
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19981201,0,6956,0,14,6,30,2,0,0,53,25,117,79,200,-228,14,-97,-41
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19990101,0,9062,0,26,14,31,13,0,0,117,254,677,842,33,-300,-66,-152,-109
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19990201,0,5761,0,8,0,26,2,0,0,66,203,102,107,83,-156,17,-62,-23
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19990301,0,5357,0,6,0,27,4,1,0,239,330,473,407,228,-150,67,-46,10
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19990401,0,2656,0,0,0,2,9,2,0,231,0,872,0,244,-11,146,43,94
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19990501,147,979,0,0,0,0,11,5,1,345,0,1667,0,294,22,209,104,156
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19990601,820,442,4,0,0,0,8,2,1,257,0,936,0,328,61,248,143,196
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19990701,1945,3,11,0,0,0,8,3,1,549,0,1157,0,372,100,303,188,246
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19990801,890,11,1,0,0,0,5,3,0,198,0,671,0,328,117,262,161,211
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19990901,350,992,2,0,0,0,6,1,1,389,0,694,0,328,28,220,103,162
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19991001,0,2649,0,0,0,5,2,1,0,147,0,234,0,256,-33,157,38,98
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19991101,0,3856,0,0,0,16,2,1,0,137,0,196,18,250,-61,105,4,54
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19991201,0,6777,0,10,6,28,2,0,0,41,102,84,185,117,-222,8,-80,-36
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20000101,0,8451,0,25,10,31,3,0,0,76,229,230,464,33,-250,-42,-137,-90
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20000201,0,5978,0,14,0,24,4,0,0,84,229,275,194,161,-167,23,-69,-23
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20000301,0,4110,0,2,0,16,5,0,0,86,25,283,26,228,-94,103,-2,50
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20000401,0,3041,0,0,0,9,4,0,0,91,0,285,33,256,-44,136,27,82
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20000501,298,999,0,0,0,0,8,4,1,302,0,1161,0,317,22,213,108,160
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20000601,599,412,3,0,0,0,7,3,2,381,0,1160,0,344,44,242,136,189
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20000701,1354,66,2,0,0,0,7,5,2,648,0,1547,0,339,111,272,177,225
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20000801,1243,6,1,0,0,0,4,2,2,378,0,812,0,328,111,272,174,223
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20000901,282,842,0,0,0,1,1,1,1,500,0,546,0,317,-6,223,105,164
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20001001,40,2058,0,0,0,3,5,0,0,74,0,278,0,289,-17,168,68,118
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20001101,0,5628,0,11,0,25,6,3,1,391,102,861,-9999,189,-172,26,-35,-5
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20001201,0,9876,0,30,14,31,4,0,0,71,406,315,-9999,17,-272,-98,-173,-136
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20010101,0,7735,0,20,6,31,4,1,0,132,381,308,-9999,39,-217,-22,-111,-67
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20010201,0,8262,0,26,15,28,4,1,0,142,406,339,-9999,17,-250,-61,-163,-112
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20010301,0,6460,0,10,0,30,4,1,0,137,432,277,-9999,89,-128,18,-69,-25
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20010401,46,2808,0,0,0,8,11,4,2,561,-9999,1780,-9999,289,-44,143,39,91
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20010501,205,1116,2,0,0,0,10,4,0,246,-9999,1149,-9999,344,22,202,105,154
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20010601,1004,312,5,0,0,0,10,5,1,602,-9999,1613,-9999,361,83,257,155,206
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20010701,1926,44,8,0,0,0,4,1,0,251,-9999,537,-9999,367,117,298,190,244
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20010801,1596,14,5,0,0,0,4,3,0,183,-9999,588,-9999,372,128,287,182,234
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20010901,253,924,0,0,0,0,5,2,1,414,-9999,889,-9999,300,22,210,112,161
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20011001,12,2827,0,0,0,5,3,0,0,119,-9999,326,-9999,300,-17,140,44,92
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20011101,0,3104,0,0,0,9,6,2,1,269,102,705,-9999,217,-39,127,32,80
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20011201,0,6429,0,12,0,28,3,0,0,104,102,189,-9999,172,-172,14,-63,-24
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20020101,0,6941,0,17,1,30,2,0,0,48,127,117,-9999,94,-189,-3,-79,-41
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20020201,0,5692,0,9,0,23,2,0,0,36,51,104,-9999,106,-172,23,-64,-20
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20020301,0,6896,0,15,1,29,3,0,0,112,178,350,-9999,117,-194,2,-81,-39
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20020401,102,3311,1,3,0,11,9,3,0,170,127,801,-9999,328,-83,127,25,76
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20020501,180,1964,1,0,0,1,8,1,1,325,-9999,720,-9999,328,-6,179,72,125
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20020601,1198,173,4,0,0,0,13,4,2,749,-9999,2108,-9999,361,78,268,166,217
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20020701,2078,0,10,0,0,0,10,4,1,490,-9999,1318,-9999,350,144,297,203,250
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20020801,1052,27,0,0,0,0,7,4,3,599,-9999,2108,-9999,317,100,263,169,216
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20020901,766,677,2,0,0,0,6,3,2,323,-9999,992,-9999,333,39,237,135,186
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20021001,0,3983,0,0,0,13,8,2,1,490,-9999,1062,-9999,239,-44,92,17,55
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20021101,0,5326,0,7,0,25,0,0,0,10,-9999,23,-9999,189,-94,47,-36,5
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20021201,0,6671,0,13,0,30,0,0,0,18,25,56,-9999,89,-161,9,-73,-32
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20030101,0,8544,0,26,11,31,1,0,0,28,51,57,-9999,122,-244,-50,-135,-93
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20030201,0,7662,0,21,11,28,2,0,0,84,152,138,-9999,78,-256,-40,-141,-91
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20030301,0,5795,0,10,5,19,5,1,0,145,152,366,-9999,222,-233,47,-55,-4
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20030401,68,2839,0,1,0,8,5,2,1,264,-9999,609,-9999,317,-61,143,38,91
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20030501,46,1297,0,0,0,0,10,6,1,348,-9999,1560,-9999,278,50,196,89,143
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20030601,709,181,0,0,0,0,5,3,2,531,-9999,1184,-9999,317,94,254,147,201
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20030701,1516,0,4,0,0,0,6,2,0,203,-9999,520,-9999,333,133,281,183,232
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20030801,1785,5,7,0,0,0,2,1,0,216,-9999,285,-9999,361,117,296,185,240
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20030901,581,987,3,0,0,0,4,3,0,218,-9999,558,-9999,333,17,225,114,169
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,20031001,83,2474,0,0,0,4,1,0,0,122,-9999,158,-9999,294,-22,157,55,106
